id,nombre,cre_id,latitud,longitud
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/362/EXP/ES/2015,25.80633,-108.9826
,GASOLINERA EL ENCINO S.A. DE C.V.,PL/813/EXP/ES/2015,28.44654,-100.7522
,PETROMAX S.A. DE C.V.,PL/456/EXP/ES/2015,25.45598,-100.9761
,PETROMAX S.A. DE C.V.,PL/455/EXP/ES/2015,25.68477,-100.4806
,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V.,PL/385/EXP/ES/2015,32.58577,-115.4363
,SERVICIO LA GUITARRA S.A. DE C.V.,PL/652/EXP/ES/2015,19.44123,-99.24943
,"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/641/EXP/ES/2015,32.46825,-116.9871
,PETROMAX S.A. DE C.V.,PL/462/EXP/ES/2015,25.73667,-100.2444
,SEVEN SERVICE S.A. DE C.V.,PL/895/EXP/ES/2015,19.4423,-99.16319
,SERVICIO DAINITIN S.A. DE C.V.,PL/767/EXP/ES/2015,25.42712,-100.9758
,SERVICIO CALATRAVA S.A. DE C.V.,PL/629/EXP/ES/2015,19.66663,-99.13498
,GRUPO OCTANO S.A. DE C.V.,PL/375/EXP/ES/2015,21.50385,-104.8867
,GRUPO OCTANO S.A. DE C.V.,PL/364/EXP/ES/2015,22.01134,-105.378
,PETROMAX S.A. DE C.V.,PL/545/EXP/ES/2015,32.49222,-116.9343
,PETROMAX S.A. DE C.V.,PL/430/EXP/ES/2015,19.54421,-99.20648
,ESTACIÓN RAEL S. DE R. L. DE C. V.,PL/850/EXP/ES/2015,32.63718,-115.4716
,GASOLINERÍA RUBÍ S.A. DE C.V.,PL/867/EXP/ES/2015,18.83838,-99.23139
,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/781/EXP/ES/2015,32.52137,-116.9867
,PETROMAX S.A. DE C.V.,PL/624/EXP/ES/2015,25.76576,-100.3987
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/406/EXP/ES/2015,25.77709,-108.9852
,GRUPO OCTANO S.A. DE C.V.,PL/418/EXP/ES/2015,20.70532,-103.4485
,PETROMAX S.A. DE C.V.,PL/482/EXP/ES/2015,25.53799,-100.219
,PETROMAX S.A. DE C.V.,PL/479/EXP/ES/2015,26.05507,-98.32028
,ESTACIÓN DE SERVICIO CORCELES S.A. DE C.V.,PL/905/EXP/ES/2015,19.36607,-99.23235
,SERVICIO GASOLINERO EL PRIMO S.A. DE C.V.,PL/827/EXP/ES/2015,24.05557,-104.6564
,"PETROMAX, S.A. DE C.V.",PL/752/EXP/ES/2015,25.44036,-100.8894
,PETROMAX S.A. DE C.V.,PL/530/EXP/ES/2015,25.424,-100.9894
,PETROMAX S.A. DE C.V.,PL/595/EXP/ES/2015,25.69789,-100.4674
,COMERCIALIZADORA DE COMBUSTIBLES DE CHIAPAS S.A. DE C.V.,PL/674/EXP/ES/2015,16.80658,-92.90816
,PETROMAX S.A. DE C.V.,PL/453/EXP/ES/2015,26.05218,-98.29163
,PETROMAX S.A. DE C.V.,PL/511/EXP/ES/2015,26.05263,-98.37744
,SERVICIO GEYSER S.A. DE C.V.,PL/855/EXP/ES/2015,19.36047,-99.03545
,PETROMAX S.A. DE C.V.,PL/551/EXP/ES/2015,25.75716,-100.2869
,PETROMAX S.A. DE C.V.,PL/431/EXP/ES/2015,19.52987,-99.17842
,PETROMAX S.A. DE C.V.,PL/528/EXP/ES/2015,25.59509,-103.4854
,PETROMAX S.A. DE C.V.,PL/438/EXP/ES/2015,25.53754,-100.9463
,PETROMAX S.A. DE C.V.,PL/611/EXP/ES/2015,26.05935,-98.35895
,PETROMAX S.A. DE C.V.,PL/480/EXP/ES/2015,28.70224,-106.1422
,PETROMAX S.A. DE C.V.,PL/608/EXP/ES/2015,25.68494,-100.2729
,ARY SÚPER SERVICIOS IV S.A. DE C.V.,PL/871/EXP/ES/2015,25.51376,-103.3939
,PETROMAX S.A. DE C.V.,PL/623/EXP/ES/2015,20.45484,-103.2512
,PETROMAX S.A. DE C.V.,PL/566/EXP/ES/2015,25.72574,-100.3175
,GASOLINERÍA COLEGIO MILITAR S.A. DE C.V.,PL/662/EXP/ES/2015,19.26855,-99.1646
,GRUPO OCTANO S.A. DE C.V.,PL/502/EXP/ES/2015,21.47978,-104.8922
,SUMINISTRO Y LIMPIEZA DE AUTOBUSES S.A. DE C.V.,PL/906/EXP/ES/2015,19.48179,-99.14
,GRUPO OCTANO S.A. DE C.V.,PL/503/EXP/ES/2015,20.6932,-103.4529
,COMBUSTIBLES MB DE LA COSTA S.A. DE C.V.,PL/898/EXP/ES/2015,16.2116,-93.85772
,PETROMAX S.A. DE C.V.,PL/607/EXP/ES/2015,26.04127,-98.40625
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/360/EXP/ES/2015,25.79409,-108.9943
,GRUPO OCTANO S.A. DE C.V.,PL/536/EXP/ES/2015,20.74955,-105.3207
,ESTACIÓN HIPÓDROMO S.A. DE C.V.,PL/704/EXP/ES/2015,32.51191,-116.9981
,DIAZ GAS S.A. DE C.V.,PL/748/EXP/ES/2015,31.74264,-106.4809
,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/711/EXP/ES/2015,32.48495,-116.9417
,GRUPO OCTANO S.A. DE C.V.,PL/506/EXP/ES/2015,21.52525,-104.904
,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/780/EXP/ES/2015,32.5438,-116.931
,GRUPO GOCALVI S.A. DE C.V.,PL/846/EXP/ES/2015,31.6654,-106.4088
,PETROMAX S.A. DE C.V.,PL/496/EXP/ES/2015,25.61303,-100.8398
,PETROMAX S.A. DE C.V.,PL/460/EXP/ES/2015,26.04685,-98.22788
,PETROMAX S.A. DE C.V.,PL/582/EXP/ES/2015,26.08634,-98.27101
,PETROMAX S.A. DE C.V.,PL/481/EXP/ES/2015,25.69438,-100.1764
,GRUPO OCTANO S.A. DE C.V.,PL/422/EXP/ES/2015,20.74488,-105.3031
,DIAZ GAS S.A. DE C.V.,PL/793/EXP/ES/2015,31.64269,-106.407
,"ESTACION HIPODROMO, S.A. DE C.V.",PL/661/EXP/ES/2015,32.53723,-116.9228
,PETROMAX S.A. DE C.V.,PL/612/EXP/ES/2015,25.45015,-100.998
,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",PL/839/EXP/ES/2015,20.73753,-105.2707
,PETROMAX S.A. DE C.V.,PL/557/EXP/ES/2015,26.05171,-98.37684
,MULTISERVICIOS LA PILARICA S.A. DE C.V.,PL/367/EXP/ES/2015,25.79476,-108.9733
,"ESTACION HIPODROMO, S.A. DE C.V.",PL/654/EXP/ES/2015,32.49525,-117.0529
,BECKTROP OPERADORA S.A. DE C.V.,PL/681/EXP/ES/2015,20.68804,-103.4197
,SERVICIO CÍBOLA S.A. DE C.V.,PL/668/EXP/ES/2015,32.39319,-117.0559
,SERVICIO EFIGAS S. DE R. L. DE C. V.,PL/875/EXP/ES/2015,32.52652,-116.949
,SERVICIO CÍBOLA S.A. DE C.V.,PL/665/EXP/ES/2015,32.50297,-116.9643
,SALVADOR GALINDO RAMIREZ,PL/359/EXP/ES/2015,22.63596,-101.7064
,ESTACIÓN RAEL S. DE R. L. DE C. V.,PL/861/EXP/ES/2015,32.49149,-117.0305
,PETROMAX S.A. DE C.V.,PL/579/EXP/ES/2015,25.70392,-100.3196
,GRUPO OCTANO S.A. DE C.V.,PL/508/EXP/ES/2015,20.62714,-105.2228
,PETROMAX S.A. DE C.V.,PL/475/EXP/ES/2015,26.04279,-98.35052
,PETROMAX S.A. DE C.V.,PL/491/EXP/ES/2015,25.86598,-97.47758
,ARY SÚPER SERVICIOS I S.A. DE C.V.,PL/856/EXP/ES/2015,25.58082,-103.4926
,"GPDC Estaciones de Servicio, S. A. DE C. V.",PL/787/EXP/ES/2015,19.4153,-99.17616
,SERVICIO CÍBOLA S.A. DE C.V.,PL/676/EXP/ES/2015,29.32497,-100.9801
,PETROMAX S.A. DE C.V.,PL/493/EXP/ES/2015,26.06018,-98.3122
,HIDROCARBUROS EXPRESS OCOZOCOAUTLA S.A. DE C.V.,PL/746/EXP/ES/2015,15.66675,-92.13802
,GRUPO GOCALVI S.A. DE C.V.,PL/857/EXP/ES/2015,31.77539,-106.5588
,ORBA GAS S.A. DE C.V.,PL/772/EXP/ES/2015,28.7,-100.55
,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V.,PL/388/EXP/ES/2015,32.62274,-115.5103
,ESTACIÓN DE SERVICIOS COSTEÑA S.A. DE C.V.,PL/696/EXP/ES/2015,19.39925,-98.87991
,MULTISERVICIOS LA PILARICA S.A. DE C.V.,PL/412/EXP/ES/2015,25.80817,-109.0235
,GRUPO OCTANO S.A. DE C.V.,PL/532/EXP/ES/2015,19.90299,-100.7929
,PETROMAX S.A. DE C.V.,PL/437/EXP/ES/2015,25.62543,-100.1731
,PETROMAX S.A. DE C.V.,PL/609/EXP/ES/2015,25.78408,-100.2486
,ESTACIÓN HIPÓDROMO S.A. DE C.V.,PL/705/EXP/ES/2015,32.50465,-116.9517
,EL EDEN GUTIERREZ & ARAMONI SERVICIOS S.A. DE C.V.,PL/730/EXP/ES/2015,16.76678,-93.30972
,VILLAFLORESTA DE TIJUANA S.A. DE C.V.,PL/684/EXP/ES/2015,32.47997,-116.9372
,PETROMAX S.A. DE C.V.,PL/556/EXP/ES/2015,26.0128,-98.19566
,PETROMAX S.A. DE C.V.,PL/581/EXP/ES/2015,25.86027,-100.2367
,"PETROMAX, S.A. DE C.V.",PL/646/EXP/ES/2015,25.46486,-100.9964
,INMOBILIARIA PARQUE CIVAC S.A. DE C.V.,PL/824/EXP/ES/2015,18.91005,-99.16859
,SERVICIO AGUA BRAVA S.A. DE C.V.,PL/881/EXP/ES/2015,19.30831,-99.13345
,COMBU-EXPRESS S.A. DE C.V.,PL/386/EXP/ES/2015,20.37663,-102.9302
,PETROMAX S.A. DE C.V.,PL/615/EXP/ES/2015,19.38079,-99.18764
,GENERAL DE COMBUSTIBLES COLIMA S.A. DE C.V.,PL/728/EXP/ES/2015,19.12105,-104.3395
,OPERADORA GALFOX S.A. DE C.V.,PL/745/EXP/ES/2015,28.69786,-100.5383
,PETROMAX S.A. DE C.V.,PL/442/EXP/ES/2015,26.07711,-98.32571
,ABASTECEDORA DE COMBUSTIBLES DEL SURESTE S.A. DE C.V.,PL/768/EXP/ES/2015,14.67243,-92.15979
,PETROMAX S.A. DE C.V.,PL/586/EXP/ES/2015,25.75324,-100.2974
,PETROMAX S.A. DE C.V.,PL/432/EXP/ES/2015,25.68003,-100.2656
,PETROMAX S.A. DE C.V.,PL/576/EXP/ES/2015,26.07018,-98.32381
,COMBUSTIBLES Y LUBRICANTES ATENAS S.A. DE C.V.,PL/789/EXP/ES/2015,28.72977,-106.0961
,ESTACIÓN LA VICTORIA S.A. DE C.V.,PL/656/EXP/ES/2015,32.53125,-117.0118
,COMBU-EXPRESS S.A. DE C.V.,PL/714/EXP/ES/2015,19.09598,-104.3036
,GRUPO 65 S.A. DE C.V.,PL/800/EXP/ES/2015,19.27286,-103.7395
,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",PL/880/EXP/ES/2015,20.46216,-100.0968
,INDUSTRIAS CEBRA S.A. DE C.V.,PL/873/EXP/ES/2015,20.63894,-103.3643
,PETROMAX S.A. DE C.V.,PL/425/EXP/ES/2015,25.7197,-100.359
,SERVICIO DAINITIN S.A. DE C.V.,PL/762/EXP/ES/2015,25.42703,-100.9668
,DIAZ GAS S.A. DE C.V.,PL/775/EXP/ES/2015,31.68314,-106.4074
,"LAS MEJORES ESTACIONES, S.A DE C.V",PL/907/EXP/ES/2015,20.90505,-100.7242
,PETROMAX S.A. DE C.V.,PL/447/EXP/ES/2015,25.67901,-100.4386
,PETROMAX S.A. DE C.V.,PL/471/EXP/ES/2015,25.56364,-103.4788
,PETROMAX S.A. DE C.V.,PL/452/EXP/ES/2015,20.61732,-103.2545
,GASOLINERIA VENETO S.A. DE C.V.,PL/649/EXP/ES/2015,19.65666,-99.12277
,PETROMAX S.A. DE C.V.,PL/620/EXP/ES/2015,25.49093,-100.9678
,PETROMAX S.A. DE C.V.,PL/604/EXP/ES/2015,25.41419,-101.0159
,PETROMAX S.A. DE C.V.,PL/546/EXP/ES/2015,20.61091,-103.4194
,SERVICIO MUZQUIZ S. A.,PL/651/EXP/ES/2015,27.89273,-101.5306
,DIGEPE S.A. DE C.V.,PL/908/EXP/ES/2015,21.01261,-100.6528
,PETROMAX S.A. DE C.V.,PL/499/EXP/ES/2015,19.63085,-99.16546
,PETROMAX S.A. DE C.V.,PL/573/EXP/ES/2015,25.75881,-100.1725
,SERVICIO GASOLINERO EL PRIMO S.A. DE C.V.,PL/900/EXP/ES/2015,24.43446,-104.6984
,FUENTE DE CARGA FRIGGA S.A. DE C.V.,PL/625/EXP/ES/2015,19.40762,-99.27599
,PETROMAX S.A. DE C.V.,PL/484/EXP/ES/2015,19.56659,-99.2421
,PROMOTORA DE SERVICIOS OCOZOCOAUTLA S.A. DE C.V.,PL/723/EXP/ES/2015,16.76811,-93.29664
,BP ESTACIONES Y SERVICIOS ENERGÉTICOS S.A. DE C.V.,PL/882/EXP/ES/2015,19.31672,-99.12744
,GRUPO OCTANO S.A. DE C.V.,PL/410/EXP/ES/2015,19.96015,-101.1363
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/387/EXP/ES/2015,25.77642,-109.0221
,PETROMAX S.A. DE C.V.,PL/613/EXP/ES/2015,25.76551,-100.2887
,ESTACIÓN RAEL S. DE R. L. DE C. V.,PL/712/EXP/ES/2015,32.59245,-115.5549
,SERVICIO GRANADA S.A. DE C.V.,PL/626/EXP/ES/2015,19.64,-99.07566
,PETROMAX S.A. DE C.V.,PL/524/EXP/ES/2015,28.66151,-106.0861
,PETROMAX S.A. DE C.V.,PL/459/EXP/ES/2015,25.45446,-101.0064
,CORPORATIVO ARPE S.A. DE C.V.,PL/778/EXP/ES/2015,28.71699,-106.1502
,PETROMAX S.A. DE C.V.,PL/544/EXP/ES/2015,25.66981,-100.3696
,SERVICIO ROMALSA S.A. DE C.V.,PL/700/EXP/ES/2015,21.84296,-102.7334
,"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/663/EXP/ES/2015,32.40914,-117.0479
,PETROMAX S.A. DE C.V.,PL/588/EXP/ES/2015,25.69306,-100.5097
,"MAXGAS, S. DE R.L. DE C.V.",PL/899/EXP/ES/2015,31.84799,-116.5914
,HIDROCARBUROS EPAZOYUCAN S.A. DE C.V.,PL/894/EXP/ES/2015,20.01397,-98.63866
,PETROMAX S.A. DE C.V.,PL/444/EXP/ES/2015,25.66751,-100.3207
,PETROMAX S.A. DE C.V.,PL/525/EXP/ES/2015,25.26543,-101.0904
,PETROMAX S.A. DE C.V.,PL/593/EXP/ES/2015,25.98758,-98.27431
,PETROMAX S.A. DE C.V.,PL/487/EXP/ES/2015,25.85541,-100.24
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/399/EXP/ES/2015,25.77955,-109.0072
,PETROMAX S.A. DE C.V.,PL/457/EXP/ES/2015,32.36537,-117.0592
,PETROMAX S.A. DE C.V.,PL/426/EXP/ES/2015,25.60693,-100.2683
,MULTISERVICIOS LA PILARICA S.A. DE C.V.,PL/407/EXP/ES/2015,25.79961,-108.9428
,RAMCAL S.A. DE C.V.,PL/683/EXP/ES/2015,19.0389,-104.2583
,PETROMAX S.A. DE C.V.,PL/549/EXP/ES/2015,20.62028,-103.2741
,PETROMAX S.A. DE C.V.,PL/440/EXP/ES/2015,25.49524,-100.1889
,SERVICIO MARTÍN S.A. DE C.V.,PL/731/EXP/ES/2015,21.88947,-102.2888
,MULTISERVICIOS LA PILARICA S.A. DE C.V.,PL/377/EXP/ES/2015,25.76679,-108.9927
,PETROMAX S.A. DE C.V.,PL/587/EXP/ES/2015,25.66529,-100.4599
,PETROMAX S.A. DE C.V.,PL/568/EXP/ES/2015,26.09215,-98.29046
,"SERVICIO CALIPSO, S. DE R.L. DE C.V.",PL/759/EXP/ES/2015,21.85173,-102.2698
,GRUPO OCTANO S.A. DE C.V.,PL/507/EXP/ES/2015,20.71072,-105.276
,SERVICIO VILLAS DEL PILAR S.A. DE C.V.,PL/701/EXP/ES/2015,21.84497,-102.3077
,GASOLINERIA MALLORCA S.A. DE C.V.,PL/691/EXP/ES/2015,19.25752,-99.02151
,LATANST S.A. DE C.V.,PL/848/EXP/ES/2015,20.2175,-98.9109
,TULTIESTACIÓN S.A. DE C.V.,PL/698/EXP/ES/2015,19.64001,-99.13567
,PETROMAX S.A. DE C.V.,PL/599/EXP/ES/2015,25.73661,-100.2871
,PETROMAX S.A. DE C.V.,PL/610/EXP/ES/2015,26.07309,-98.29394
,SERVICIO SANTA FE S.A. DE C.V.,PL/901/EXP/ES/2015,24.03353,-104.6377
,GASOLINERIA CÚPULA S.A. DE C.V.,PL/634/EXP/ES/2015,19.57208,-99.05207
,AUTOSERVICIO LA OTRA S.A. DE C.V.,PL/891/EXP/ES/2015,29.55163,-104.4193
,PETROMAX S.A. DE C.V.,PL/428/EXP/ES/2015,25.75267,-100.1985
,PETROMAX S.A. DE C.V.,PL/441/EXP/ES/2015,25.70874,-100.2766
,ESTACIÓN DE SERVICIO RANCHO VERDE S.A. DE C.V.,PL/836/EXP/ES/2015,19.56669,-99.04448
,SERVICIO LOS OLIVOS S.A. DE C.V.,PL/751/EXP/ES/2015,31.86382,-116.5828
,PETROMAX S.A. DE C.V.,PL/433/EXP/ES/2015,25.71057,-100.2634
,PETROMAX S.A. DE C.V.,PL/446/EXP/ES/2015,25.45791,-100.9836
,"PETROMAX, S.A. DE C.V.",PL/814/EXP/ES/2015,25.27493,-100.5909
,ESTACIÓN RAEL S. DE R. L. DE C. V.,PL/717/EXP/ES/2015,32.51298,-116.888
,PETROMAX S.A. DE C.V.,PL/591/EXP/ES/2015,26.04473,-98.31477
,PETROMAX S.A. DE C.V.,PL/463/EXP/ES/2015,25.65684,-100.1361
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/395/EXP/ES/2015,25.79107,-108.9767
,"PETROMAX, S.A. DE C.V.",PL/740/EXP/ES/2015,25.41525,-100.975
,CONSORCIO OPERATIVO OCOZOCOAUTLA S.A. DE C.V.,PL/773/EXP/ES/2015,16.23048,-93.87355
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/404/EXP/ES/2015,25.77663,-108.9864
,MINI SERVICIO JET S.A. DE C.V.,PL/659/EXP/ES/2015,19.33291,-99.1517
,PETROMAX S.A. DE C.V.,PL/596/EXP/ES/2015,25.76412,-100.243
,GRUPO OCTANO S.A. DE C.V.,PL/533/EXP/ES/2015,21.51005,-104.8809
,SERVICIO EL TRIÁNGULO DEL REFUGIO S. DE R. L. DE C. V.,PL/667/EXP/ES/2015,32.52269,-117.0456
,ARY SÚPER SERVICIOS III S.A. DE C.V.,PL/831/EXP/ES/2015,25.54233,-103.4356
,SERVICIO MARTÍN S.A. DE C.V.,PL/750/EXP/ES/2015,21.86697,-102.2441
,LAS MEJORES ESTACIONES S.A DE C.V,PL/904/EXP/ES/2015,20.2467,-99.0999
,PETROMAX S.A. DE C.V.,PL/550/EXP/ES/2015,26.06401,-98.29431
,PARADERO STA MARÍA S.A. DE C.V.,PL/817/EXP/ES/2015,26.75702,-101.4097
,SERVICIO EXPRESS DE COMBUSTIBLES S.A. DE C.V.,PL/896/EXP/ES/2015,16.34696,-93.40465
,PETROMAX S.A. DE C.V.,PL/621/EXP/ES/2015,25.84843,-100.245
,PETROMAX S.A. DE C.V.,PL/445/EXP/ES/2015,25.43209,-100.1526
,DISTRIBUIDORA DE COBUSTIBLES LAS CAÑADAS S.A. DE C.V.,PL/734/EXP/ES/2015,17.11021,-92.27808
,GASMAX S.A. DE C.V.,PL/645/EXP/ES/2015,32.50606,-117.0615
,PETROMAX S.A. DE C.V.,PL/548/EXP/ES/2015,31.88323,-116.6105
,GASOLINERA TERAN S.A. DE C.V.,PL/675/EXP/ES/2015,16.7565,-93.16075
,GASOLINERIA MONTE BLANCO S.A. DE C.V.,PL/697/EXP/ES/2015,19.6428,-99.11065
,SERVICIO SAN BERNARDO S.A. DE C.V.,PL/737/EXP/ES/2015,28.3347,-100.3887
,CORPORATIVO ARPE S.A. DE C.V.,PL/785/EXP/ES/2015,28.60305,-106.1215
,GRUPO OCTANO S.A. DE C.V.,PL/498/EXP/ES/2015,19.72294,-101.1903
,"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/706/EXP/ES/2015,32.51395,-116.8729
,PETROMAX S.A. DE C.V.,PL/606/EXP/ES/2015,25.76518,-100.397
,PETROMAX S.A. DE C.V.,PL/560/EXP/ES/2015,25.67,-100.4021
,SERVICIO CÍBOLA S.A. DE C.V.,PL/715/EXP/ES/2015,32.51282,-116.853
,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/784/EXP/ES/2015,19.35028,-99.3023
,ESTACIÓN RÍO TIJUANA S. DE R. L. DE C. V.,PL/666/EXP/ES/2015,32.4689,-116.847
,SERVICIOS VILLALOBOS S. A.,PL/744/EXP/ES/2015,21.8348,-102.2898
,COMBUSTIBLES DE ACAMBARO S. A.,PL/885/EXP/ES/2015,20.01938,-100.7283
,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",PL/838/EXP/ES/2015,20.76211,-105.3472
,DIAZ GAS S.A. DE C.V.,PL/790/EXP/ES/2015,31.62791,-106.3489
,GRUPO OCTANO S.A. DE C.V.,PL/500/EXP/ES/2015,19.69432,-101.15
,PETROMAX S.A. DE C.V.,PL/572/EXP/ES/2015,28.62766,-106.1183
,PETROMAX S.A. DE C.V.,PL/472/EXP/ES/2015,19.3335,-99.07513
,SERVICIO SAN FRANCISCO DE LOS ROMO DE AGS S.A. DE C.V.,PL/738/EXP/ES/2015,22.07574,-102.2729
,TORO GRUPO GASOLINERO S.A. DE C.V.,PL/720/EXP/ES/2015,22.17901,-102.296
,PETROMAX S.A. DE C.V.,PL/567/EXP/ES/2015,25.72883,-100.2535
,GRUPO OCTANO S.A. DE C.V.,PL/368/EXP/ES/2015,21.47683,-104.8682
,SERVICIO DRAKO S. DE R. L. DE C. V.,PL/876/EXP/ES/2015,32.49984,-116.9091
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/401/EXP/ES/2015,25.86532,-109.3231
,PETROMAX S.A. DE C.V.,PL/473/EXP/ES/2015,25.67491,-100.4262
,GRUPO OCTANO S.A. DE C.V.,PL/415/EXP/ES/2015,19.80758,-100.8826
,"ESTACION HIPODROMO, S.A. DE C.V.",PL/677/EXP/ES/2015,32.52136,-117.024
,SERVICIO ZENOTE S.A. DE C.V.,PL/884/EXP/ES/2015,21.15723,-86.86021
,"Díaz Gas, S.A. de C.V.",PL/747/EXP/ES/2015,31.75163,-106.4565
,PETROMAX S.A. DE C.V.,PL/468/EXP/ES/2015,26.04308,-98.30024
,GRUPO OCTANO S.A. DE C.V.,PL/618/EXP/ES/2015,20.73159,-103.6072
,PETROMAX S.A. DE C.V.,PL/518/EXP/ES/2015,20.5867,-103.4448
,PETROMAX S.A. DE C.V.,PL/522/EXP/ES/2015,25.99512,-98.25069
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/396/EXP/ES/2015,25.94688,-108.9258
,PETROMAX S.A. DE C.V.,PL/554/EXP/ES/2015,25.63737,-100.0855
,OPERADORA ALIANZA DE ESTACIONES DE SERVICIO S.A. DE C.V.,PL/628/EXP/ES/2015,19.38935,-99.27911
,PETROMAX S.A. DE C.V.,PL/513/EXP/ES/2015,25.82599,-100.2875
,MULTISERVICIOS LA PILARICA S.A. DE C.V.,PL/409/EXP/ES/2015,25.77471,-108.9828
,ESTACIÓN DE SERVICIO PUERTA DE MÉXICO S. DE R. L. DE C. V.,PL/640/EXP/ES/2015,32.51887,-117.0121
,GRUPO OCTANO S.A. DE C.V.,PL/531/EXP/ES/2015,19.80574,-104.2104
,PETROMAX S.A. DE C.V.,PL/470/EXP/ES/2015,25.54993,-103.4232
,PETROMAX S.A. DE C.V.,PL/436/EXP/ES/2015,25.42695,-100.8062
,PETROMAX S.A. DE C.V.,PL/474/EXP/ES/2015,25.66857,-100.1769
,ANAHUAC SERVICIOS GASOLINEROS S.A. DE C.V.,PL/815/EXP/ES/2015,25.55191,-100.9548
,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",PL/878/EXP/ES/2015,21.12689,-101.6378
,PETROMAX S.A. DE C.V.,PL/461/EXP/ES/2015,25.69495,-100.1733
,DIAZ GAS S.A. DE C.V.,PL/794/EXP/ES/2015,31.60178,-106.3859
,PETROLÍFEROS LA TERRITORIAL S. DE R. L. DE C. V.,PL/832/EXP/ES/2015,31.18406,-110.971
,ESTACIÓN LA VICTORIA S.A. DE C.V.,PL/672/EXP/ES/2015,32.46996,-116.844
,SERVICIO LA PANADERA S.A. DE C.V.,PL/742/EXP/ES/2015,21.86312,-102.6932
,PETROMAX S.A. DE C.V.,PL/575/EXP/ES/2015,25.85519,-97.50922
,GRUPO OCTANO S.A. DE C.V.,PL/423/EXP/ES/2015,20.74569,-105.2558
,SERVICIO MOLINOS S.A. DE C.V.,PL/865/EXP/ES/2015,18.9601,-99.24599
,SERVICIOS DEL VALLE DEL FUERTE S.A. DE C.V.,PL/392/EXP/ES/2015,25.81244,-108.9844
,ESTACIÓN ANAHUAC S.A. DE C.V.,PL/749/EXP/ES/2015,28.70201,-100.521
,GASOLINERIA MALAGA S.A. DE C.V.,PL/653/EXP/ES/2015,19.57203,-99.05344
,GRUPO OCTANO S.A. DE C.V.,PL/372/EXP/ES/2015,21.83507,-105.116
,SERVICIO EL TRIÁNGULO DEL REFUGIO S. DE R. L. DE C. V.,PL/679/EXP/ES/2015,32.48268,-117.0468
,DAGAL S.A. DE C.V.,PL/1346/EXP/ES/2015,32.55221,-115.0736
,SERVICIO MALECÓN SAN JUAN S.A. DE C.V.,PL/1460/EXP/ES/2015,21.25467,-102.3394
,FELIX GAS S.A. DE C.V.,PL/1366/EXP/ES/2015,31.88656,-116.6868
,GASOLINERA EL LIMON S.A. DE C.V.,PL/1363/EXP/ES/2015,19.81301,-104.1544
,SERVICIO SEIS GIAR S. A. DE C. V.,PL/1405/EXP/ES/2015,19.48226,-99.18771
,SERVICIOS EL CHARCON S.A. DE C.V.,PL/1370/EXP/ES/2015,20.54005,-102.5644
,LAS MEJORES ESTACIONES S.A DE C.V,PL/1487/EXP/ES/2015,19.61393,-99.00642
,SERVICIOS JAZMIN S.A. DE C.V.,PL/1479/EXP/ES/2015,20.91119,-86.87553
,BOSCOGAS S.A. DE C.V.,PL/1469/EXP/ES/2015,21.13685,-101.7234
,DAGAL S.A. DE C.V.,PL/1426/EXP/ES/2015,32.56931,-114.9992
,DAGAL S.A. DE C.V.,PL/1365/EXP/ES/2015,32.47156,-115.3106
,SERVICIO FÁCIL DEL SURESTE S.A. DE C.V.,PL/1448/EXP/ES/2015,18.14966,-94.43388
,SERVICIO SAN MARTÍN TEOTIHUACAN S.A. DE C.V.,PL/1414/EXP/ES/2015,19.70335,-98.82012
,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/1416/EXP/ES/2015,18.16003,-92.85671
,"ESTACION RAEL, S. DE R.L. DE C.V.",PL/1379/EXP/ES/2015,31.7198,-116.5731
,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/1428/EXP/ES/2015,20.54966,-101.1438
